Record	test1
Application	Generic
Creation date	27/03/2024 14:36:45
Exercises	{
#	Name	Start,sec	Length,sec	Start time
1	Combined	0.000	33.680	14:35:14.97
}

Frequency,Hz	450.000
Count	15156

Time,ms	Marker 1.x,mm	Marker 1.y,mm	Marker 1.z,mm	Marker 2.x,mm	Marker 2.y,mm	Marker 2.z,mm	Marker 3.x,mm	Marker 3.y,mm	Marker 3.z,mm	Marker 4.x,mm	Marker 4.y,mm	Marker 4.z,mm	Biceps,mV	Triceps,mV	Flexor Digitorum,mV
7338	719.2	-78.7	-373.5	720.5	-79.0	-373.3	572.0	32.0	-550.6	490.1	-179.7	-710.5	252.0	-80.0	1.0
7340	NaN	NaN	NaN	720.6	-79.0	-373.7	572.3	31.2	-551.3	446.2	-178.5	-741.3	708.0	-202.0	26.0
7342	NaN	NaN	NaN	720.6	-79.0	-373.7	572.3	31.2	-551.3	446.2	-178.5	-741.3	853.0	-202.0	30.0
7344	NaN	NaN	NaN	720.6	-79.0	-373.7	572.3	31.2	-551.3	446.2	-178.5	-741.3	262.0	-53.0	-14.0
7347	NaN	NaN	NaN	720.6	-79.0	-373.7	572.3	31.2	-551.3	446.2	-178.5	-741.3	-394.0	130.0	11.0
7349	NaN	NaN	NaN	720.6	-79.0	-373.7	572.3	31.2	-551.3	446.2	-178.5	-741.3	-721.0	171.0	-26.0
7351	NaN	NaN	NaN	720.6	-79.0	-373.7	572.3	31.2	-551.3	446.2	-178.5	-741.3	-661.0	122.0	-35.0
7353	NaN	NaN	NaN	720.6	-79.0	-373.7	572.3	31.2	-551.3	446.2	-178.5	-741.3	-371.0	61.0	-17.0
7356	NaN	NaN	NaN	720.6	-79.0	-373.7	572.3	31.2	-551.3	446.2	-178.5	-741.3	-37.0	-35.0	3.0
7358	NaN	NaN	NaN	720.6	-79.0	-373.7	572.3	31.2	-551.3	446.2	-178.5	-741.3	208.0	-127.0	13.0
7360	NaN	NaN	NaN	720.6	-79.3	-374.1	572.5	30.7	-552.6	468.7	-176.9	-729.8	681.0	-199.0	58.0
7362	NaN	NaN	NaN	720.6	-79.3	-374.1	572.5	30.7	-552.6	468.7	-176.9	-729.8	855.0	-182.0	46.0
7364	NaN	NaN	NaN	720.6	-79.3	-374.1	572.5	30.7	-552.6	468.7	-176.9	-729.8	270.0	-30.0	-17.0
7367	NaN	NaN	NaN	720.6	-79.3	-374.1	572.5	30.7	-552.6	468.7	-176.9	-729.8	-437.0	123.0	-25.0
7369	NaN	NaN	NaN	720.6	-79.3	-374.1	572.5	30.7	-552.6	468.7	-176.9	-729.8	-788.0	184.0	-12.0
7371	NaN	NaN	NaN	720.6	-79.3	-374.1	572.5	30.7	-552.6	468.7	-176.9	-729.8	-643.0	151.0	-25.0
7373	NaN	NaN	NaN	720.6	-79.3	-374.1	572.5	30.7	-552.6	468.7	-176.9	-729.8	-368.0	62.0	-17.0
7376	NaN	NaN	NaN	720.6	-79.3	-374.1	572.5	30.7	-552.6	468.7	-176.9	-729.8	6.0	-7.0	12.0
7378	NaN	NaN	NaN	720.6	-79.3	-374.1	572.5	30.7	-552.6	468.7	-176.9	-729.8	313.0	-79.0	11.0
7380	NaN	NaN	NaN	720.6	-79.7	-374.9	579.3	8.0	-541.2	474.9	-174.3	-728.6	800.0	-221.0	65.0
7382	NaN	NaN	NaN	720.6	-79.7	-374.9	579.3	8.0	-541.2	474.9	-174.3	-728.6	977.0	-211.0	31.0
7384	NaN	NaN	NaN	720.6	-79.7	-374.9	579.3	8.0	-541.2	474.9	-174.3	-728.6	386.0	-69.0	5.0
7387	NaN	NaN	NaN	720.6	-79.7	-374.9	579.3	8.0	-541.2	474.9	-174.3	-728.6	-431.0	142.0	-25.0
7389	NaN	NaN	NaN	720.6	-79.7	-374.9	579.3	8.0	-541.2	474.9	-174.3	-728.6	-823.0	190.0	-32.0
7391	NaN	NaN	NaN	720.6	-79.7	-374.9	579.3	8.0	-541.2	474.9	-174.3	-728.6	-667.0	152.0	-23.0
7393	NaN	NaN	NaN	720.6	-79.7	-374.9	579.3	8.0	-541.2	474.9	-174.3	-728.6	-399.0	55.0	5.0
7396	NaN	NaN	NaN	720.6	-79.7	-374.9	579.3	8.0	-541.2	474.9	-174.3	-728.6	30.0	-4.0	-10.0
7398	NaN	NaN	NaN	720.6	-79.7	-374.9	579.3	8.0	-541.2	474.9	-174.3	-728.6	313.0	-78.0	-31.0
7400	NaN	NaN	NaN	720.7	-80.1	-375.1	579.4	7.2	-542.6	472.1	-172.3	-733.2	711.0	-232.0	81.0
7402	NaN	NaN	NaN	720.7	-80.1	-375.1	579.4	7.2	-542.6	472.1	-172.3	-733.2	877.0	-218.0	30.0
7404	NaN	NaN	NaN	720.7	-80.1	-375.1	579.4	7.2	-542.6	472.1	-172.3	-733.2	283.0	-68.0	-34.0
7407	NaN	NaN	NaN	720.7	-80.1	-375.1	579.4	7.2	-542.6	472.1	-172.3	-733.2	-468.0	101.0	-54.0
7409	NaN	NaN	NaN	720.7	-80.1	-375.1	579.4	7.2	-542.6	472.1	-172.3	-733.2	-832.0	159.0	-5.0
7411	NaN	NaN	NaN	720.7	-80.1	-375.1	579.4	7.2	-542.6	472.1	-172.3	-733.2	-685.0	140.0	0.0
7413	NaN	NaN	NaN	720.7	-80.1	-375.1	579.4	7.2	-542.6	472.1	-172.3	-733.2	-354.0	57.0	13.0
7416	NaN	NaN	NaN	720.7	-80.1	-375.1	579.4	7.2	-542.6	472.1	-172.3	-733.2	13.0	-9.0	3.0
7418	NaN	NaN	NaN	720.7	-80.1	-375.1	579.4	7.2	-542.6	472.1	-172.3	-733.2	313.0	-105.0	-5.0
7420	NaN	NaN	NaN	720.6	-80.3	-375.7	573.3	28.0	-556.4	470.6	-170.2	-737.0	784.0	-223.0	45.0
7422	NaN	NaN	NaN	720.6	-80.3	-375.7	573.3	28.0	-556.4	470.6	-170.2	-737.0	984.0	-226.0	54.0
7424	NaN	NaN	NaN	720.6	-80.3	-375.7	573.3	28.0	-556.4	470.6	-170.2	-737.0	365.0	-61.0	-5.0
7427	NaN	NaN	NaN	720.6	-80.3	-375.7	573.3	28.0	-556.4	470.6	-170.2	-737.0	-333.0	135.0	-35.0
7429	NaN	NaN	NaN	720.6	-80.3	-375.7	573.3	28.0	-556.4	470.6	-170.2	-737.0	-738.0	186.0	-32.0
7431	NaN	NaN	NaN	720.6	-80.3	-375.7	573.3	28.0	-556.4	470.6	-170.2	-737.0	-684.0	130.0	-5.0
7433	NaN	NaN	NaN	720.6	-80.3	-375.7	573.3	28.0	-556.4	470.6	-170.2	-737.0	-365.0	42.0	-8.0
7436	NaN	NaN	NaN	720.6	-80.3	-375.7	573.3	28.0	-556.4	470.6	-170.2	-737.0	20.0	-21.0	9.0
7438	NaN	NaN	NaN	720.6	-80.3	-375.7	573.3	28.0	-556.4	470.6	-170.2	-737.0	337.0	-102.0	41.0
7440	NaN	NaN	NaN	720.8	-80.4	-376.0	573.6	27.5	-557.7	469.7	-167.7	-740.5	860.0	-241.0	78.0
7442	NaN	NaN	NaN	720.8	-80.4	-376.0	573.6	27.5	-557.7	469.7	-167.7	-740.5	1058.0	-230.0	85.0
7444	NaN	NaN	NaN	720.8	-80.4	-376.0	573.6	27.5	-557.7	469.7	-167.7	-740.5	405.0	-103.0	34.0
7447	NaN	NaN	NaN	720.8	-80.4	-376.0	573.6	27.5	-557.7	469.7	-167.7	-740.5	-301.0	105.0	-26.0
7449	NaN	NaN	NaN	720.8	-80.4	-376.0	573.6	27.5	-557.7	469.7	-167.7	-740.5	-699.0	141.0	-48.0
7451	NaN	NaN	NaN	720.8	-80.4	-376.0	573.6	27.5	-557.7	469.7	-167.7	-740.5	-601.0	116.0	-18.0
7453	NaN	NaN	NaN	720.8	-80.4	-376.0	573.6	27.5	-557.7	469.7	-167.7	-740.5	-403.0	5.0	-24.0
7456	NaN	NaN	NaN	720.8	-80.4	-376.0	573.6	27.5	-557.7	469.7	-167.7	-740.5	-79.0	-57.0	18.0
7458	NaN	NaN	NaN	720.8	-80.4	-376.0	573.6	27.5	-557.7	469.7	-167.7	-740.5	221.0	-132.0	22.0
7460	NaN	NaN	NaN	720.9	-80.6	-376.5	579.9	5.8	-546.9	467.2	-165.0	-745.2	769.0	-243.0	56.0
7462	NaN	NaN	NaN	720.9	-80.6	-376.5	579.9	5.8	-546.9	467.2	-165.0	-745.2	1033.0	-250.0	35.0
7464	NaN	NaN	NaN	720.9	-80.6	-376.5	579.9	5.8	-546.9	467.2	-165.0	-745.2	448.0	-81.0	33.0
7467	NaN	NaN	NaN	720.9	-80.6	-376.5	579.9	5.8	-546.9	467.2	-165.0	-745.2	-299.0	76.0	-24.0
7469	NaN	NaN	NaN	720.9	-80.6	-376.5	579.9	5.8	-546.9	467.2	-165.0	-745.2	-722.0	132.0	-15.0
7471	NaN	NaN	NaN	720.9	-80.6	-376.5	579.9	5.8	-546.9	467.2	-165.0	-745.2	-618.0	130.0	-31.0
7473	NaN	NaN	NaN	720.9	-80.6	-376.5	579.9	5.8	-546.9	467.2	-165.0	-745.2	-341.0	36.0	-28.0
7476	NaN	NaN	NaN	720.9	-80.6	-376.5	579.9	5.8	-546.9	467.2	-165.0	-745.2	7.0	-51.0	-4.0
7478	NaN	NaN	NaN	720.9	-80.6	-376.5	579.9	5.8	-546.9	467.2	-165.0	-745.2	310.0	-133.0	23.0
7480	NaN	NaN	NaN	720.9	-80.8	-376.9	573.8	26.1	-560.5	465.6	-161.9	-749.3	860.0	-244.0	64.0
7482	NaN	NaN	NaN	720.9	-80.8	-376.9	573.8	26.1	-560.5	465.6	-161.9	-749.3	1121.0	-236.0	46.0
7484	NaN	NaN	NaN	720.9	-80.8	-376.9	573.8	26.1	-560.5	465.6	-161.9	-749.3	493.0	-102.0	0.0
7487	NaN	NaN	NaN	720.9	-80.8	-376.9	573.8	26.1	-560.5	465.6	-161.9	-749.3	-432.0	20.0	-28.0
7489	NaN	NaN	NaN	720.9	-80.8	-376.9	573.8	26.1	-560.5	465.6	-161.9	-749.3	-840.0	109.0	-71.0
7491	NaN	NaN	NaN	720.9	-80.8	-376.9	573.8	26.1	-560.5	465.6	-161.9	-749.3	-716.0	97.0	-8.0
7493	NaN	NaN	NaN	720.9	-80.8	-376.9	573.8	26.1	-560.5	465.6	-161.9	-749.3	-353.0	51.0	-21.0
7496	NaN	NaN	NaN	720.9	-80.8	-376.9	573.8	26.1	-560.5	465.6	-161.9	-749.3	-9.0	-42.0	-60.0
7498	NaN	NaN	NaN	720.9	-80.8	-376.9	573.8	26.1	-560.5	465.6	-161.9	-749.3	233.0	-114.0	-14.0
7500	NaN	NaN	NaN	720.9	-80.7	-377.6	574.0	25.5	-561.8	464.7	-159.5	-753.0	685.0	-263.0	41.0
7502	NaN	NaN	NaN	720.9	-80.7	-377.6	574.0	25.5	-561.8	464.7	-159.5	-753.0	881.0	-268.0	34.0
7504	NaN	NaN	NaN	720.9	-80.7	-377.6	574.0	25.5	-561.8	464.7	-159.5	-753.0	282.0	-73.0	12.0
7507	NaN	NaN	NaN	720.9	-80.7	-377.6	574.0	25.5	-561.8	464.7	-159.5	-753.0	-403.0	113.0	-31.0
7509	NaN	NaN	NaN	720.9	-80.7	-377.6	574.0	25.5	-561.8	464.7	-159.5	-753.0	-829.0	173.0	-37.0
7511	NaN	NaN	NaN	720.9	-80.7	-377.6	574.0	25.5	-561.8	464.7	-159.5	-753.0	-761.0	150.0	-18.0
7513	NaN	NaN	NaN	720.9	-80.7	-377.6	574.0	25.5	-561.8	464.7	-159.5	-753.0	-437.0	68.0	4.0
7516	NaN	NaN	NaN	720.9	-80.7	-377.6	574.0	25.5	-561.8	464.7	-159.5	-753.0	-19.0	-12.0	-7.0
7518	NaN	NaN	NaN	720.9	-80.7	-377.6	574.0	25.5	-561.8	464.7	-159.5	-753.0	268.0	-97.0	0.0
7520	NaN	NaN	NaN	720.8	-81.1	-378.4	580.7	4.2	-550.9	463.3	-156.7	-757.1	676.0	-212.0	36.0
7522	NaN	NaN	NaN	720.8	-81.1	-378.4	580.7	4.2	-550.9	463.3	-156.7	-757.1	831.0	-221.0	30.0
7524	NaN	NaN	NaN	720.8	-81.1	-378.4	580.7	4.2	-550.9	463.3	-156.7	-757.1	237.0	-82.0	-13.0
7527	NaN	NaN	NaN	720.8	-81.1	-378.4	580.7	4.2	-550.9	463.3	-156.7	-757.1	-498.0	103.0	-40.0
7529	NaN	NaN	NaN	720.8	-81.1	-378.4	580.7	4.2	-550.9	463.3	-156.7	-757.1	-962.0	170.0	-29.0
7531	NaN	NaN	NaN	720.8	-81.1	-378.4	580.7	4.2	-550.9	463.3	-156.7	-757.1	-791.0	186.0	-20.0
7533	NaN	NaN	NaN	720.8	-81.1	-378.4	580.7	4.2	-550.9	463.3	-156.7	-757.1	-448.0	106.0	-14.0
7536	NaN	NaN	NaN	720.8	-81.1	-378.4	580.7	4.2	-550.9	463.3	-156.7	-757.1	-34.0	42.0	1.0
7538	NaN	NaN	NaN	720.8	-81.1	-378.4	580.7	4.2	-550.9	463.3	-156.7	-757.1	263.0	-69.0	-7.0
7540	NaN	NaN	NaN	720.8	-81.3	-379.0	574.5	24.3	-564.4	NaN	NaN	NaN	636.0	-286.0	19.0
7542	NaN	NaN	NaN	720.8	-81.3	-379.0	574.5	24.3	-564.4	NaN	NaN	NaN	739.0	-272.0	35.0
7544	NaN	NaN	NaN	720.8	-81.3	-379.0	574.5	24.3	-564.4	NaN	NaN	NaN	175.0	-87.0	-7.0
7547	NaN	NaN	NaN	720.8	-81.3	-379.0	574.5	24.3	-564.4	NaN	NaN	NaN	-540.0	124.0	-36.0
7549	NaN	NaN	NaN	720.8	-81.3	-379.0	574.5	24.3	-564.4	NaN	NaN	NaN	-909.0	177.0	-32.0
7551	NaN	NaN	NaN	720.8	-81.3	-379.0	574.5	24.3	-564.4	NaN	NaN	NaN	-776.0	178.0	-39.0
7553	NaN	NaN	NaN	720.8	-81.3	-379.0	574.5	24.3	-564.4	NaN	NaN	NaN	-433.0	102.0	-30.0
7556	NaN	NaN	NaN	720.8	-81.3	-379.0	574.5	24.3	-564.4	NaN	NaN	NaN	-42.0	7.0	6.0
7558	NaN	NaN	NaN	720.8	-81.3	-379.0	574.5	24.3	-564.4	NaN	NaN	NaN	180.0	-92.0	10.0
7560	NaN	NaN	NaN	720.8	-81.4	-379.6	574.7	23.5	-565.8	NaN	NaN	NaN	709.0	-201.0	53.0
7562	NaN	NaN	NaN	720.8	-81.4	-379.6	574.7	23.5	-565.8	NaN	NaN	NaN	955.0	-207.0	38.0
7564	NaN	NaN	NaN	720.8	-81.4	-379.6	574.7	23.5	-565.8	NaN	NaN	NaN	286.0	-63.0	6.0
7567	NaN	NaN	NaN	720.8	-81.4	-379.6	574.7	23.5	-565.8	NaN	NaN	NaN	-480.0	112.0	-5.0
7569	NaN	NaN	NaN	720.8	-81.4	-379.6	574.7	23.5	-565.8	NaN	NaN	NaN	-902.0	162.0	-52.0
7571	NaN	NaN	NaN	720.8	-81.4	-379.6	574.7	23.5	-565.8	NaN	NaN	NaN	-784.0	131.0	-52.0
7573	NaN	NaN	NaN	720.8	-81.4	-379.6	574.7	23.5	-565.8	NaN	NaN	NaN	-448.0	77.0	-13.0
7576	NaN	NaN	NaN	720.8	-81.4	-379.6	574.7	23.5	-565.8	NaN	NaN	NaN	-22.0	-9.0	-22.0
7578	NaN	NaN	NaN	720.8	-81.4	-379.6	574.7	23.5	-565.8	NaN	NaN	NaN	242.0	-97.0	20.0
7580	NaN	NaN	NaN	720.8	-81.6	-380.5	575.3	23.2	-567.0	459.3	-148.6	-768.6	747.0	-182.0	35.0
7582	NaN	NaN	NaN	720.8	-81.6	-380.5	575.3	23.2	-567.0	459.3	-148.6	-768.6	940.0	-192.0	32.0
7584	NaN	NaN	NaN	720.8	-81.6	-380.5	575.3	23.2	-567.0	459.3	-148.6	-768.6	311.0	-66.0	-17.0
7587	NaN	NaN	NaN	720.8	-81.6	-380.5	575.3	23.2	-567.0	459.3	-148.6	-768.6	-526.0	79.0	-44.0
7589	NaN	NaN	NaN	720.8	-81.6	-380.5	575.3	23.2	-567.0	459.3	-148.6	-768.6	-998.0	149.0	-54.0
7591	NaN	NaN	NaN	720.8	-81.6	-380.5	575.3	23.2	-567.0	459.3	-148.6	-768.6	-852.0	133.0	-54.0
7593	NaN	NaN	NaN	720.8	-81.6	-380.5	575.3	23.2	-567.0	459.3	-148.6	-768.6	-489.0	81.0	-17.0
7596	NaN	NaN	NaN	720.8	-81.6	-380.5	575.3	23.2	-567.0	459.3	-148.6	-768.6	-12.0	38.0	8.0
7598	NaN	NaN	NaN	720.8	-81.6	-380.5	575.3	23.2	-567.0	459.3	-148.6	-768.6	273.0	-59.0	10.0
7600	NaN	NaN	NaN	720.6	-82.2	-381.2	575.8	22.8	-568.3	458.7	-146.1	-772.0	749.0	-178.0	44.0
7602	NaN	NaN	NaN	720.6	-82.2	-381.2	575.8	22.8	-568.3	458.7	-146.1	-772.0	1013.0	-208.0	14.0
7604	NaN	NaN	NaN	720.6	-82.2	-381.2	575.8	22.8	-568.3	458.7	-146.1	-772.0	323.0	-64.0	3.0
7607	NaN	NaN	NaN	720.6	-82.2	-381.2	575.8	22.8	-568.3	458.7	-146.1	-772.0	-419.0	110.0	-51.0
7609	NaN	NaN	NaN	720.6	-82.2	-381.2	575.8	22.8	-568.3	458.7	-146.1	-772.0	-917.0	166.0	-76.0
7611	NaN	NaN	NaN	720.6	-82.2	-381.2	575.8	22.8	-568.3	458.7	-146.1	-772.0	-835.0	108.0	-60.0
7613	NaN	NaN	NaN	720.6	-82.2	-381.2	575.8	22.8	-568.3	458.7	-146.1	-772.0	-541.0	78.0	-15.0
7616	NaN	NaN	NaN	720.6	-82.2	-381.2	575.8	22.8	-568.3	458.7	-146.1	-772.0	-66.0	47.0	4.0
7618	NaN	NaN	NaN	720.6	-82.2	-381.2	575.8	22.8	-568.3	458.7	-146.1	-772.0	241.0	-22.0	-5.0
7620	NaN	NaN	NaN	720.5	-82.3	-382.1	575.9	21.9	-569.6	458.1	-143.4	-775.4	759.0	-148.0	83.0
7622	NaN	NaN	NaN	720.5	-82.3	-382.1	575.9	21.9	-569.6	458.1	-143.4	-775.4	935.0	-217.0	33.0
7624	NaN	NaN	NaN	720.5	-82.3	-382.1	575.9	21.9	-569.6	458.1	-143.4	-775.4	298.0	-83.0	-30.0
7627	NaN	NaN	NaN	720.5	-82.3	-382.1	575.9	21.9	-569.6	458.1	-143.4	-775.4	-471.0	89.0	-53.0
7629	NaN	NaN	NaN	720.5	-82.3	-382.1	575.9	21.9	-569.6	458.1	-143.4	-775.4	-936.0	155.0	-39.0
7631	NaN	NaN	NaN	720.5	-82.3	-382.1	575.9	21.9	-569.6	458.1	-143.4	-775.4	-799.0	143.0	-25.0
7633	NaN	NaN	NaN	720.5	-82.3	-382.1	575.9	21.9	-569.6	458.1	-143.4	-775.4	-468.0	96.0	20.0
7636	NaN	NaN	NaN	720.5	-82.3	-382.1	575.9	21.9	-569.6	458.1	-143.4	-775.4	-65.0	29.0	-7.0
7638	NaN	NaN	NaN	720.5	-82.3	-382.1	575.9	21.9	-569.6	458.1	-143.4	-775.4	206.0	-50.0	-3.0
7640	NaN	NaN	NaN	720.5	-82.3	-382.8	576.2	21.2	-570.9	NaN	NaN	NaN	693.0	-177.0	28.0
7642	NaN	NaN	NaN	720.5	-82.3	-382.8	576.2	21.2	-570.9	NaN	NaN	NaN	932.0	-209.0	46.0
7644	NaN	NaN	NaN	720.5	-82.3	-382.8	576.2	21.2	-570.9	NaN	NaN	NaN	383.0	-66.0	8.0
7647	NaN	NaN	NaN	720.5	-82.3	-382.8	576.2	21.2	-570.9	NaN	NaN	NaN	-356.0	106.0	-29.0
7649	NaN	NaN	NaN	720.5	-82.3	-382.8	576.2	21.2	-570.9	NaN	NaN	NaN	-827.0	179.0	-40.0
7651	NaN	NaN	NaN	720.5	-82.3	-382.8	576.2	21.2	-570.9	NaN	NaN	NaN	-713.0	153.0	-26.0
7653	NaN	NaN	NaN	720.5	-82.3	-382.8	576.2	21.2	-570.9	NaN	NaN	NaN	-457.0	56.0	-13.0
7656	NaN	NaN	NaN	720.5	-82.3	-382.8	576.2	21.2	-570.9	NaN	NaN	NaN	-110.0	-7.0	-1.0
7658	NaN	NaN	NaN	720.5	-82.3	-382.8	576.2	21.2	-570.9	NaN	NaN	NaN	190.0	-70.0	41.0
7660	NaN	NaN	NaN	720.5	-82.7	-383.4	576.4	21.1	-572.3	NaN	NaN	NaN	687.0	-165.0	38.0
7662	NaN	NaN	NaN	720.5	-82.7	-383.4	576.4	21.1	-572.3	NaN	NaN	NaN	994.0	-183.0	55.0
7664	NaN	NaN	NaN	720.5	-82.7	-383.4	576.4	21.1	-572.3	NaN	NaN	NaN	395.0	-61.0	24.0
7667	NaN	NaN	NaN	720.5	-82.7	-383.4	576.4	21.1	-572.3	NaN	NaN	NaN	-391.0	111.0	-40.0
7669	NaN	NaN	NaN	720.5	-82.7	-383.4	576.4	21.1	-572.3	NaN	NaN	NaN	-857.0	176.0	-51.0
7671	NaN	NaN	NaN	720.5	-82.7	-383.4	576.4	21.1	-572.3	NaN	NaN	NaN	-755.0	176.0	-72.0
7673	NaN	NaN	NaN	720.5	-82.7	-383.4	576.4	21.1	-572.3	NaN	NaN	NaN	-392.0	100.0	-8.0
7676	NaN	NaN	NaN	720.5	-82.7	-383.4	576.4	21.1	-572.3	NaN	NaN	NaN	-78.0	-25.0	-7.0
7678	NaN	NaN	NaN	720.5	-82.7	-383.4	576.4	21.1	-572.3	NaN	NaN	NaN	137.0	-88.0	35.0
7680	NaN	NaN	NaN	720.4	-83.0	-384.1	576.8	21.1	-573.7	NaN	NaN	NaN	679.0	-170.0	39.0
7682	NaN	NaN	NaN	720.4	-83.0	-384.1	576.8	21.1	-573.7	NaN	NaN	NaN	949.0	-185.0	28.0
7684	NaN	NaN	NaN	720.4	-83.0	-384.1	576.8	21.1	-573.7	NaN	NaN	NaN	414.0	-35.0	16.0
7687	NaN	NaN	NaN	720.4	-83.0	-384.1	576.8	21.1	-573.7	NaN	NaN	NaN	-332.0	114.0	-21.0
7689	NaN	NaN	NaN	720.4	-83.0	-384.1	576.8	21.1	-573.7	NaN	NaN	NaN	-898.0	158.0	-24.0
7691	NaN	NaN	NaN	720.4	-83.0	-384.1	576.8	21.1	-573.7	NaN	NaN	NaN	-861.0	155.0	-51.0
7693	NaN	NaN	NaN	720.4	-83.0	-384.1	576.8	21.1	-573.7	NaN	NaN	NaN	-551.0	77.0	-68.0
7696	NaN	NaN	NaN	720.4	-83.0	-384.1	576.8	21.1	-573.7	NaN	NaN	NaN	-120.0	3.0	43.0
7698	NaN	NaN	NaN	720.4	-83.0	-384.1	576.8	21.1	-573.7	NaN	NaN	NaN	169.0	-53.0	44.0
7700	NaN	NaN	NaN	720.4	-83.0	-384.9	577.1	20.4	-574.7	456.2	-133.4	-788.5	681.0	-144.0	53.0
7702	NaN	NaN	NaN	720.4	-83.0	-384.9	577.1	20.4	-574.7	456.2	-133.4	-788.5	968.0	-173.0	33.0
7704	NaN	NaN	NaN	720.4	-83.0	-384.9	577.1	20.4	-574.7	456.2	-133.4	-788.5	427.0	-34.0	9.0
7707	NaN	NaN	NaN	720.4	-83.0	-384.9	577.1	20.4	-574.7	456.2	-133.4	-788.5	-312.0	99.0	-40.0
7709	NaN	NaN	NaN	720.4	-83.0	-384.9	577.1	20.4	-574.7	456.2	-133.4	-788.5	-859.0	172.0	-77.0
7711	NaN	NaN	NaN	720.4	-83.0	-384.9	577.1	20.4	-574.7	456.2	-133.4	-788.5	-754.0	166.0	7.0
7713	NaN	NaN	NaN	720.4	-83.0	-384.9	577.1	20.4	-574.7	456.2	-133.4	-788.5	-443.0	113.0	-10.0
7716	NaN	NaN	NaN	720.4	-83.0	-384.9	577.1	20.4	-574.7	456.2	-133.4	-788.5	-47.0	35.0	-49.0
7718	NaN	NaN	NaN	720.4	-83.0	-384.9	577.1	20.4	-574.7	456.2	-133.4	-788.5	221.0	-68.0	-13.0
7720	NaN	NaN	NaN	720.2	-83.3	-385.7	577.1	19.7	-576.5	456.0	-130.6	-791.6	659.0	-204.0	36.0
7722	NaN	NaN	NaN	720.2	-83.3	-385.7	577.1	19.7	-576.5	456.0	-130.6	-791.6	927.0	-205.0	27.0
7724	NaN	NaN	NaN	720.2	-83.3	-385.7	577.1	19.7	-576.5	456.0	-130.6	-791.6	418.0	-74.0	-7.0
7727	NaN	NaN	NaN	720.2	-83.3	-385.7	577.1	19.7	-576.5	456.0	-130.6	-791.6	-360.0	90.0	-37.0
7729	NaN	NaN	NaN	720.2	-83.3	-385.7	577.1	19.7	-576.5	456.0	-130.6	-791.6	-900.0	154.0	-34.0
7731	NaN	NaN	NaN	720.2	-83.3	-385.7	577.1	19.7	-576.5	456.0	-130.6	-791.6	-853.0	164.0	-7.0
7733	NaN	NaN	NaN	720.2	-83.3	-385.7	577.1	19.7	-576.5	456.0	-130.6	-791.6	-483.0	107.0	14.0
7736	NaN	NaN	NaN	720.2	-83.3	-385.7	577.1	19.7	-576.5	456.0	-130.6	-791.6	-47.0	26.0	3.0
7738	NaN	NaN	NaN	720.2	-83.3	-385.7	577.1	19.7	-576.5	456.0	-130.6	-791.6	247.0	-43.0	11.0
7740	NaN	NaN	NaN	720.0	-83.6	-386.7	577.4	19.6	-578.1	455.9	-127.9	-794.4	735.0	-159.0	34.0
7742	NaN	NaN	NaN	720.0	-83.6	-386.7	577.4	19.6	-578.1	455.9	-127.9	-794.4	964.0	-201.0	29.0
7744	NaN	NaN	NaN	720.0	-83.6	-386.7	577.4	19.6	-578.1	455.9	-127.9	-794.4	358.0	-95.0	9.0
7747	NaN	NaN	NaN	720.0	-83.6	-386.7	577.4	19.6	-578.1	455.9	-127.9	-794.4	-327.0	100.0	-49.0
7749	NaN	NaN	NaN	720.0	-83.6	-386.7	577.4	19.6	-578.1	455.9	-127.9	-794.4	-902.0	179.0	-32.0
7751	NaN	NaN	NaN	720.0	-83.6	-386.7	577.4	19.6	-578.1	455.9	-127.9	-794.4	-839.0	172.0	-27.0
7753	NaN	NaN	NaN	720.0	-83.6	-386.7	577.4	19.6	-578.1	455.9	-127.9	-794.4	-502.0	116.0	-13.0
7756	NaN	NaN	NaN	720.0	-83.6	-386.7	577.4	19.6	-578.1	455.9	-127.9	-794.4	-63.0	27.0	-13.0
7758	NaN	NaN	NaN	720.0	-83.6	-386.7	577.4	19.6	-578.1	455.9	-127.9	-794.4	258.0	-56.0	22.0
7760	NaN	NaN	NaN	720.0	-83.8	-387.4	577.8	19.5	-579.2	455.2	-125.3	-797.5	731.0	-197.0	60.0
7762	NaN	NaN	NaN	720.0	-83.8	-387.4	577.8	19.5	-579.2	455.2	-125.3	-797.5	1017.0	-178.0	45.0
7764	NaN	NaN	NaN	720.0	-83.8	-387.4	577.8	19.5	-579.2	455.2	-125.3	-797.5	506.0	-38.0	-30.0
7767	NaN	NaN	NaN	720.0	-83.8	-387.4	577.8	19.5	-579.2	455.2	-125.3	-797.5	-337.0	98.0	-45.0
7769	NaN	NaN	NaN	720.0	-83.8	-387.4	577.8	19.5	-579.2	455.2	-125.3	-797.5	-941.0	130.0	-50.0
7771	NaN	NaN	NaN	720.0	-83.8	-387.4	577.8	19.5	-579.2	455.2	-125.3	-797.5	-908.0	122.0	-37.0
7773	NaN	NaN	NaN	720.0	-83.8	-387.4	577.8	19.5	-579.2	455.2	-125.3	-797.5	-557.0	96.0	-5.0
7776	NaN	NaN	NaN	720.0	-83.8	-387.4	577.8	19.5	-579.2	455.2	-125.3	-797.5	-84.0	38.0	26.0
